n,t
152449,0.013554199
152577,0.013340687
152705,0.013492849
152833,0.013640071
152961,0.013611609
153089,0.013612801
153217,0.013677361
153345,0.013630690
153473,0.013781572
153601,0.013687641
153729,0.013736631
153857,0.013687271
153985,0.013068365
154113,0.013000972
154241,0.013651981
154369,0.013767933
154497,0.013796742
154625,0.013812623
154753,0.013785072
154881,0.013770281
155009,0.013271647
155137,0.013842043
155265,0.013836812
155393,0.013850413
155521,0.013666751
155649,0.013583519
155777,0.013808873
155905,0.013943654
156033,0.013912253
156161,0.013776122
156289,0.013885713
156417,0.013902043
156545,0.013955364
156673,0.013816222
156801,0.013929394
156929,0.013999814
157057,0.013993465
157185,0.013945914
157313,0.013982384
157441,0.014533890
157569,0.014062295
157697,0.014067065
157825,0.014088844
157953,0.013936664
158081,0.014140026
158209,0.014184476
158337,0.014035915
158465,0.014185907
158593,0.014167876
158721,0.014191616
158849,0.014208547
158977,0.014150676
159105,0.014132215
159233,0.014123626
159361,0.014157346
159489,0.014136706
159617,0.014090285
159745,0.014180487
159873,0.014206827
160001,0.013701300
160129,0.013718921
160257,0.013878953
160385,0.014212526
160513,0.014122825
160641,0.014165297
160769,0.014322128
160897,0.014323018
161025,0.014257617
161153,0.014329808
161281,0.014298768
161409,0.014307877
161537,0.014322219
161665,0.014353999
161793,0.014355838
161921,0.014362969
162049,0.014360059
162177,0.014391069
162305,0.014382788
162433,0.014363669
162561,0.014395339
162689,0.014490689
162817,0.014319287
162945,0.014385299
163073,0.014482480
163201,0.014476219
163329,0.014469459
163457,0.014453250
163585,0.014460000
163713,0.014521290
163841,0.014575091
163969,0.014494400
164097,0.014523960
164225,0.014557990
164353,0.014462959
164481,0.013901974
164609,0.014630601
164737,0.014687302
164865,0.014569331
164993,0.014644191
165121,0.014658901
165249,0.014681091
165377,0.014643432
165505,0.014703222
165633,0.014755622
165761,0.014709403
165889,0.014736133
166017,0.014720162
166145,0.014722982
166273,0.014787383
166401,0.014852294
166529,0.014773813
166657,0.014955105
166785,0.014819823
166913,0.014945695
167041,0.014982666
167169,0.015326979
167297,0.015542621
167425,0.015585742
167553,0.015587232
167681,0.015594932
167809,0.015242898
167937,0.015628793
168065,0.015618903
168193,0.015601612
168321,0.014826363
168449,0.014766653
168577,0.014993306
168705,0.014835044
168833,0.015033185
168961,0.014906475
169089,0.014937185
169217,0.014549001
169345,0.014370158
169473,0.014588021
169601,0.015045166
169729,0.014740893
169857,0.015095555
169985,0.014927464
170113,0.015857325
170241,0.015894565
170369,0.015919575
170497,0.015966517
170625,0.015279538
170753,0.015255937
170881,0.017841496
171009,0.020084782
171137,0.022160424
171265,0.019215812
171393,0.015390850
171521,0.015509561
171649,0.015500031
171777,0.015456441
171905,0.015534141
172033,0.015623991
172161,0.015600272
172289,0.015550582
172417,0.015309519
172545,0.015338320
172673,0.015448350
172801,0.014871923
172929,0.015098656
173057,0.015377030
173185,0.015492051
173313,0.015582662
173441,0.015519920
173569,0.014989574
173697,0.015331070
173825,0.015537401
173953,0.015816165
174081,0.015881795
174209,0.015856015
174337,0.015340588
174465,0.015460591
174593,0.015624933
174721,0.015676473
174849,0.015698353
174977,0.015573482
175105,0.015283908
175233,0.015763314
175361,0.015746944
175489,0.015774875
175617,0.015814075
175745,0.015838554
175873,0.015798904
176001,0.015750294
176129,0.015167878
176257,0.015857695
176385,0.015904915
176513,0.015893985
176641,0.015877765
176769,0.015560152
176897,0.015789075
177025,0.016072738
177153,0.015972996
177281,0.015983356
177409,0.016032126
177537,0.016496651
177665,0.016594692
177793,0.016225279
177921,0.016168348
178049,0.016213769
178177,0.016298690
178305,0.016173809
178433,0.016123848
178561,0.016153769
178689,0.016166909
178817,0.016175029
178945,0.016323860
179073,0.016101217
179201,0.016039666
179329,0.016260558
179457,0.016005507
179585,0.016168018
179713,0.016044567
179841,0.016346371
179969,0.016344361
180097,0.016343641
180225,0.016310280
180353,0.016363151
180481,0.016999737
180609,0.016885926
180737,0.016769685
180865,0.016386390
180993,0.016814615
181121,0.016798014
181249,0.016874346
181377,0.016580262
181505,0.016658613
181633,0.016946757
181761,0.016945167
181889,0.016923797
182017,0.016804346
182145,0.016869817
182273,0.017110369
182401,0.016999828
182529,0.017002418
182657,0.016668644
182785,0.016671604
182913,0.016725974
183041,0.016687895
183169,0.016662814
183297,0.016754425
183425,0.016638094
183553,0.016651574
183681,0.016595663
183809,0.016639934
183937,0.016605294
184065,0.016746135
184193,0.016817215
184321,0.016821406
184449,0.016736694
184577,0.016835006
184705,0.016872036
184833,0.016861515
184961,0.016780594
185089,0.016664053
185217,0.016312789
185345,0.016719594
185473,0.016838966
185601,0.016574873
185729,0.016401531
185857,0.016502412
185985,0.016433672
186113,0.016951307
186241,0.017019208
186369,0.016793666
186497,0.016742895
186625,0.016251629
186753,0.016758295
186881,0.016528782
187009,0.016628973
187137,0.016268558
187265,0.016271169
187393,0.016793725
187521,0.016429611
187649,0.016600143
187777,0.016450261
187905,0.016429691
188033,0.016884356
188161,0.016611933
188289,0.016475621
188417,0.016464221
188545,0.017146438
188673,0.017238660
188801,0.017035717
188929,0.016522822
189057,0.015718283
189185,0.017064458
189313,0.017060829
189441,0.016839466
189569,0.016597223
189697,0.016060187
189825,0.016870886
189953,0.016846356
190081,0.017028098
190209,0.017039148
190337,0.017164180
190465,0.017311861
190593,0.017274950
190721,0.017476373
190849,0.017492543
190977,0.017386462
191105,0.017150169
191233,0.017539954
191361,0.017378332
191489,0.017256960
191617,0.017245650
191745,0.017286510
191873,0.017056738
192001,0.017282060
192129,0.017215531
192257,0.017087738
192385,0.017205230
192513,0.016727854
192641,0.016636143
192769,0.017415521
192897,0.017192380
193025,0.017196100
193153,0.016767265
193281,0.016259440
193409,0.017311951
193537,0.017358381
193665,0.017254221
193793,0.017123239
193921,0.017336772
194049,0.017326692
194177,0.016987078
194305,0.016781365
194433,0.016722834
194561,0.017111879
194689,0.017378062
194817,0.017151499
194945,0.016631083
195073,0.016560262
195201,0.017534804
195329,0.017175039
195457,0.017453733
195585,0.016848296
195713,0.017104559
195841,0.017340011
195969,0.017362382
196097,0.017323001
196225,0.016635554
196353,0.016799905
196481,0.017465282
196609,0.017533604
196737,0.016586524
196865,0.016855116
196993,0.017149100
197121,0.017686976
197249,0.016959747
197377,0.017592204
197505,0.017715636
197633,0.017743405
197761,0.017776736
197889,0.017688046
198017,0.016853165
198145,0.017750486
198273,0.017866597
198401,0.017490093
198529,0.017445533
198657,0.016999628
198785,0.017455613
