n,t
33889,1.395734779
33921,1.398273627
33953,1.411038477
33985,1.406335128
34017,1.412409019
34049,1.413495733
34081,1.413005182
34113,1.415336637
34145,1.416657264
34177,1.419877957
34209,1.424491663
34241,1.425447695
34273,1.427313507
34305,1.432483849
34337,1.432670684
34369,1.434695677
34401,1.437369366
34433,1.441087864
34465,1.442179478
34497,1.445118769
34529,1.447897059
34561,1.450936911
34593,1.454846331
34625,1.464707466
34657,1.467016791
34689,1.463985218
34721,1.464983120
34753,1.469650857
34785,1.469229798
34817,1.476093895
34849,1.477179399
34881,1.502211754
34913,1.491594290
34945,1.493982637
34977,1.497270201
35009,1.492913305
35041,1.492451216
35073,1.497263974
35105,1.504446884
35137,1.504477179
35169,1.507249358
35201,1.512681333
35233,1.520039795
35265,1.524515191
35297,1.527362971
35329,1.552121294
35361,1.537130540
35393,1.533694223
35425,1.535097750
35457,1.535089874
35489,1.536707593
35521,1.537826428
35553,1.540733619
35585,1.543019005
35617,1.540656318
35649,1.542755021
35681,1.546172807
35713,1.550418840
35745,1.549402805
35777,1.551227847
35809,1.553447371
35841,1.560762253
35873,1.565177119
35905,1.568149420
35937,1.572520394
35969,1.575075644
36001,1.579534889
36033,1.583797663
36065,1.587130898
36097,1.587738819
36129,1.589394298
36161,1.594969394
36193,1.595827787
36225,1.599456945
36257,1.603230884
36289,1.606108926
36321,1.613302967
36353,1.613124500
36385,1.617491634
36417,1.621449306
36449,1.623941754
36481,1.625310660
36513,1.624871600
36545,1.634807067
36577,1.625815058
36609,1.629227335
36641,1.632907672
36673,1.634304781
36705,1.641326051
36737,1.649370140
36769,1.645621849
36801,1.651510239
36833,1.652794995
36865,1.661415511
36897,1.662714917
36929,1.660490211
36961,1.669598951
36993,1.673654742
37025,1.676299562
37057,1.679267044
37089,1.681120476
37121,1.685340550
37153,1.688337743
37185,1.697940027
37217,1.702334163
37249,1.703848711
37281,1.704124689
37313,1.704780329
37345,1.712300964
37377,1.708610313
37409,1.718767773
37441,1.721712086
37473,1.723121893
37505,1.719396413
37537,1.723158713
37569,1.729176774
37601,1.726288571
37633,1.739604332
37665,1.729189537
37697,1.735025316
37729,1.736370843
37761,1.743709307
37793,1.738805325
37825,1.743930337
37857,1.745991352
37889,1.746999065
37921,1.754359630
37953,1.757936298
37985,1.759481027
38017,1.761945304
38049,1.766976316
38081,1.768883858
38113,1.772557078
38145,1.778679380
38177,1.779108558
38209,1.781795518
38241,1.785459337
38273,1.789195418
38305,1.793056198
38337,1.794531628
38369,1.798603059
38401,1.798973388
38433,1.801953800
38465,1.807509107
38497,1.810992415
38529,1.814055548
38561,1.817142022
38593,1.820700361
38625,1.822818754
38657,1.825114091
38689,1.831242444
38721,1.837667479
38753,1.840587981
38785,1.843683724
38817,1.852121649
38849,1.852660010
38881,1.852166568
38913,1.858602584
38945,1.848091089
38977,1.857242770
39009,1.860697467
39041,1.864226056
39073,1.870450539
39105,1.879894904
39137,1.881792766
39169,1.885242143
39201,1.886577241
39233,1.891939196
39265,1.889600328
39297,1.893030566
39329,1.896180490
39361,1.899919230
39393,1.899516671
39425,1.909229768
39457,1.906693778
39489,1.903923366
39521,1.903465355
39553,1.906333787
39585,1.911428710
39617,1.925749773
39649,1.927459632
39681,1.932379404
39713,1.929106527
39745,1.935554253
39777,1.936793839
39809,1.939934603
39841,1.944773895
39873,1.955069648
39905,1.953790610
39937,1.956914824
39969,1.961640043
40001,1.973712364
40033,1.984927216
40065,1.965811447
40097,1.958014426
40129,1.972147406
40161,1.981928805
40193,1.990689333
40225,2.013540228
40257,1.995152195
40289,1.988681307
40321,1.995978211
40353,1.993176079
40385,1.998963659
