n,t
150017,0.018028931
150145,0.018292575
150273,0.018551007
150401,0.018054301
150529,0.018167003
150657,0.018147742
150785,0.018136252
150913,0.018036982
151041,0.018220073
151169,0.018178893
151297,0.018208373
151425,0.018219233
151553,0.018166052
151681,0.018018442
151809,0.018328044
151937,0.018368974
152065,0.018304883
152193,0.018229963
152321,0.017978562
152449,0.018011851
152577,0.018049091
152705,0.018268504
152833,0.018328775
152961,0.018571017
153089,0.018302664
153217,0.018298845
153345,0.018524157
153473,0.018402685
153601,0.018405816
153729,0.018342255
153857,0.018470856
153985,0.018559857
154113,0.018749629
154241,0.018792379
154369,0.018945271
154497,0.018621938
154625,0.018449136
154753,0.018445326
154881,0.018452686
155009,0.018394376
155137,0.018501566
155265,0.018460946
155393,0.018383235
155521,0.018389145
155649,0.018363505
155777,0.018830589
155905,0.018658588
156033,0.019000311
156161,0.018748199
156289,0.018819989
156417,0.018828000
156545,0.018746169
156673,0.018817539
156801,0.018856959
156929,0.018868689
157057,0.018893880
157185,0.018750409
157313,0.018909390
157441,0.018849939
157569,0.018968211
157697,0.018955441
157825,0.018984611
157953,0.018959361
158081,0.018899250
158209,0.018918621
158337,0.018336355
158465,0.018727889
158593,0.018309704
158721,0.018351064
158849,0.018254674
158977,0.018970901
159105,0.018965490
159233,0.018339655
159361,0.018410105
159489,0.018673248
159617,0.018961410
159745,0.018740228
159873,0.018461036
160001,0.018763149
160129,0.019007221
160257,0.018699558
160385,0.019159692
160513,0.019125102
160641,0.019101062
160769,0.018889130
160897,0.019100182
161025,0.019143972
161153,0.019096342
161281,0.019056121
161409,0.019130402
161537,0.019223683
161665,0.019315724
161793,0.019400115
161921,0.019217033
162049,0.019344014
162177,0.019431756
162305,0.019439116
162433,0.019397595
162561,0.019441265
162689,0.019453186
162817,0.019425985
162945,0.019293964
163073,0.019455835
163201,0.019204074
163329,0.019392145
163457,0.019603067
163585,0.019491546
163713,0.019399525
163841,0.019488465
163969,0.019499726
164097,0.019544506
164225,0.019588457
164353,0.019588117
164481,0.026113929
164609,0.020256383
164737,0.019583817
164865,0.019630077
164993,0.019632927
165121,0.019681988
165249,0.019682097
165377,0.019211533
165505,0.019848879
165633,0.019686598
165761,0.019775259
165889,0.019798579
166017,0.019825279
166145,0.019833360
166273,0.019828029
166401,0.019943800
166529,0.019850859
166657,0.019878939
166785,0.019887359
166913,0.019968051
167041,0.019972590
167169,0.019952561
167297,0.019969300
167425,0.020070501
167553,0.020055411
167681,0.020065331
167809,0.020042721
167937,0.020068152
168065,0.020071461
168193,0.020082572
168321,0.020193682
168449,0.020143302
168577,0.020199872
168705,0.020302604
168833,0.020395485
168961,0.020411984
169089,0.020530466
169217,0.020361124
169345,0.020414495
169473,0.020410705
169601,0.020398575
169729,0.020468795
169857,0.020573996
169985,0.020416364
170113,0.020579577
170241,0.020556556
170369,0.020593286
170497,0.020596106
170625,0.020680798
170753,0.020459745
170881,0.020526755
171009,0.020536595
171137,0.020398795
171265,0.020321415
171393,0.020372584
171521,0.020170933
171649,0.020371835
171777,0.020550337
171905,0.020935970
172033,0.020802979
172161,0.020703917
172289,0.020665837
172417,0.020707287
172545,0.020721318
172673,0.020763708
172801,0.020660147
172929,0.020523035
173057,0.020682698
173185,0.020687537
173313,0.020670737
173441,0.020629887
173569,0.020488525
173697,0.021068441
173825,0.020825709
173953,0.021379104
174081,0.021281883
174209,0.021298023
174337,0.021329004
174465,0.021251553
174593,0.021267973
174721,0.021295564
174849,0.021402845
174977,0.021977289
175105,0.021404154
175233,0.021207003
175361,0.021214753
175489,0.021209582
175617,0.021326874
175745,0.021254402
175873,0.021165932
176001,0.021423785
176129,0.021346724
176257,0.021369224
176385,0.021132032
176513,0.021306523
176641,0.021572546
176769,0.021478325
176897,0.021393584
177025,0.021385294
177153,0.021135262
177281,0.021191962
177409,0.021269162
177537,0.021680758
177665,0.021792708
177793,0.021731417
177921,0.021531066
178049,0.021610867
178177,0.021574556
178305,0.021951419
178433,0.021775808
178561,0.021739867
178689,0.021469385
178817,0.020912840
178945,0.021213492
179073,0.021250603
179201,0.021453495
179329,0.021714467
179457,0.021445915
179585,0.021698047
179713,0.022128942
179841,0.022139632
179969,0.022145341
180097,0.022171542
180225,0.022038890
180353,0.022127721
180481,0.021933029
180609,0.021694387
180737,0.022043101
180865,0.021885739
180993,0.022052190
181121,0.021790538
181249,0.021857998
181377,0.021580646
181505,0.021860988
181633,0.021832588
181761,0.021662657
181889,0.021919440
182017,0.021889809
182145,0.021896239
182273,0.021782068
182401,0.022071671
182529,0.021845929
182657,0.021662187
182785,0.022000860
182913,0.021857548
183041,0.022143362
183169,0.021617867
183297,0.021656026
183425,0.021933709
183553,0.021899619
183681,0.021856649
183809,0.021619497
183937,0.021960889
184065,0.021908639
184193,0.021733187
184321,0.021884179
184449,0.021737508
184577,0.022397914
184705,0.022155812
184833,0.022080482
184961,0.022079691
185089,0.022088571
185217,0.021858608
185345,0.022316643
185473,0.021998580
185601,0.022419635
185729,0.022136811
185857,0.021977890
185985,0.022832999
186113,0.022893149
186241,0.022722847
186369,0.022748657
186497,0.022736988
186625,0.022360544
186753,0.022543096
186881,0.022112571
187009,0.022436534
187137,0.022876318
187265,0.022792627
187393,0.022438224
187521,0.022500084
187649,0.022539985
187777,0.022338243
187905,0.022481295
188033,0.022379334
188161,0.022416364
188289,0.022153682
188417,0.022416804
188545,0.022935619
188673,0.022787338
188801,0.022636966
188929,0.022800558
189057,0.022774838
189185,0.022786238
189313,0.022202012
189441,0.022443135
189569,0.022778528
189697,0.022777468
189825,0.022488945
189953,0.022735657
190081,0.022869108
190209,0.022692897
190337,0.023180331
190465,0.023219402
190593,0.023209942
190721,0.023055041
190849,0.022933639
190977,0.023211182
191105,0.022796248
191233,0.022641647
191361,0.023116420
191489,0.022727637
191617,0.022976779
191745,0.022891819
191873,0.023207252
192001,0.023215902
192129,0.022937619
192257,0.022898999
192385,0.023234512
192513,0.022946830
192641,0.022678336
192769,0.023831208
192897,0.024052350
193025,0.023494425
193153,0.023312963
193281,0.023353713
193409,0.023201342
193537,0.023108671
193665,0.023118941
193793,0.023624316
193921,0.023416384
194049,0.023826237
194177,0.023576366
194305,0.023580385
194433,0.023035151
194561,0.023111311
194689,0.023449584
194817,0.023149622
194945,0.022912569
195073,0.023430844
195201,0.023280272
195329,0.023440194
195457,0.023987609
195585,0.023787997
195713,0.023407724
195841,0.023365933
195969,0.023857937
196097,0.023408173
196225,0.023512335
196353,0.023302853
196481,0.023561814
196609,0.023618375
196737,0.023235902
196865,0.023703707
196993,0.023648876
197121,0.023663606
197249,0.023756147
197377,0.023735087
197505,0.023237952
197633,0.023374073
197761,0.023636846
197889,0.023795277
198017,0.023902528
198145,0.023542795
198273,0.023673416
198401,0.023532775
198529,0.023490395
198657,0.024251642
198785,0.024207082
